"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Etan Thomas","WAS",79,1900,68,154,50,18,16,7,27,6,12
"Walter McCarty","BOS",77,1898,124,274,98,26,48,17,33,7,19
"Eric Williams","CLE",71,1881,120,263,97,23,44,22,31,7,16
"Bonzi Wells","MEM",72,1872,139,307,110,29,56,19,35,7,22
"Chris Kaman","LAC",82,1850,85,179,76,9,51,8,17,3,6
"Earl Boykins","DEN",82,1838,295,646,239,56,99,31,109,12,44
"Casey Jacobsen","PHX",78,1831,98,231,63,35,42,7,14,13,22
"Derek Anderson","POR",51,1813,228,506,178,50,90,32,56,6,44
"Brent Barry","SEA",59,1803,342,777,249,93,121,52,76,34,59
"Udonis Haslem","MIA",75,1797,51,123,30,21,13,4,13,4,17
"Fred Hoiberg","MIN",79,1795,109,234,93,16,26,31,36,4,12
"Allan Houston","NYK",50,1794,99,218,79,20,21,24,34,3,17
"Keith Bogans","ORL",73,1786,98,210,84,14,30,13,41,1,13
"Mike Miller","MEM",65,1765,232,519,177,55,77,43,57,19,36
"Marko Jaric","LAC",58,1760,281,613,230,51,105,48,77,7,44
"Derek Fisher","LAL",82,1759,187,403,158,29,84,19,55,2,27
"Kelvin Cato","HOU",69,1747,72,163,53,19,33,6,14,8,11
"Alvin Williams","TOR",56,1737,224,501,171,53,64,34,73,28,25
"Jarron Collins","UTA",81,1731,77,160,71,6,24,7,40,1,5
"George Lynch","NOH",78,1691,117,258,93,24,43,16,34,7,17
"Dale Davis","POR",76,1684,72,164,52,20,15,15,22,3,17
"Lorenzen Wright","MEM",65,1677,71,160,53,18,36,6,11,5,13
"Earl Watson","MEM",81,1673,402,860,346,56,170,39,137,31,25
"Bob Sura","ATL",80,1657,233,530,169,64,78,17,74,22,42
"Ruben Patterson","POR",73,1652,139,311,106,33,66,10,30,14,19
"Dion Glover","TOR",69,1642,130,289,101,29,40,21,40,16,13
"Brian Cardinal","GSW",76,1631,103,224,85,18,46,13,26,4,14
"Jerome Williams","CHI",68,1624,72,158,58,14,25,11,22,3,11
"Raul Lopez","UTA",82,1622,305,657,258,47,136,26,96,13,34
"Bo Outlaw","MEM",82,1614,90,200,70,20,47,9,14,7,13
"Nazr Mohammed","NYK",80,1611,36,72,36,0,20,5,11,0,0
"Anthony Johnson","IND",73,1603,202,453,153,49,71,22,60,12,37
"Jake Voskuhl","PHX",66,1599,57,123,48,9,26,10,12,3,6
"Speedy Claxton","GSW",60,1594,267,616,185,82,59,26,100,23,59
"John Salmons","PHI",77,1588,134,294,108,26,48,18,42,11,15
"Mehmet Okur","DET",71,1588,69,156,51,18,24,11,16,7,11
"Josh Howard","DAL",67,1586,97,214,77,20,36,11,30,5,15
"Brian Skinner","MIL",56,1580,49,107,40,9,18,7,15,2,7
"Corliss Williamson","DET",79,1574,57,122,49,8,28,13,8,3,5
"Chucky Atkins","BOS",64,1539,223,482,187,36,102,30,55,7,29
"Stromile Swift","MEM",77,1530,38,86,28,10,21,4,3,6,4
"Antonio Daniels","SEA",71,1516,298,715,179,119,67,34,78,40,79
"Toni Kukoc","MIL",73,1515,200,432,168,32,94,35,39,9,23
"Lucious Harris","NJN",69,1504,135,303,102,33,53,10,39,15,18
"Leandro Barbosa","PHX",70,1501,165,359,136,29,62,25,49,20,9
"Fred Jones","IND",81,1500,173,379,140,33,51,26,63,13,20
"Dikembe Mutombo","NYK",65,1499,25,55,20,5,5,4,11,0,5
"Brendan Haywood","WAS",77,1493,43,97,32,11,11,3,18,2,9
"T.J. Ford","MIL",55,1484,356,775,293,63,140,67,86,19,44
"Juan Dixon","WAS",71,1475,137,303,108,29,58,14,36,8,21
"Tony Battie","CLE",73,1475,58,129,45,13,17,14,14,2,11
"Howard Eisley","PHX",67,1459,273,600,219,54,83,35,101,28,26
"Slava Medvedenko","LAL",68,1449,57,126,45,12,16,3,26,3,9
"Vitaly Potapenko","SEA",65,1423,53,125,34,19,21,4,9,4,15
"Stacey Augmon","NOH",69,1419,85,196,59,26,22,10,27,5,21
"Rodney Rogers","NJN",69,1414,137,295,116,21,66,13,37,8,13
"Kendall Gill","CHI",56,1409,89,194,73,16,36,12,25,3,13
"Kevin Ollie","CLE",82,1390,234,505,197,37,77,35,85,12,25
"Steve Blake","WAS",75,1387,209,468,159,50,89,23,47,20,30
"Anthony Peeler","SAC",75,1383,120,269,91,29,51,5,35,18,11
"Karl Malone","LAL",42,1380,163,345,144,19,107,15,22,3,16
"Marcus Banks","BOS",81,1377,175,387,138,37,71,15,52,10,27
"Jamaal Tinsley","IND",52,1376,303,662,247,56,131,36,80,13,43
"Bobby Simmons","LAC",56,1373,96,211,77,19,48,14,15,1,18
"Glenn Robinson","PHI",42,1345,57,122,49,8,26,8,15,2,6
"Chris Wilcox","LAC",65,1340,51,107,46,5,33,3,10,0,5
"Aaron Williams","NJN",72,1336,81,172,71,10,51,5,15,3,7
"Chris Mihm","BOS",76,1328,21,46,17,4,12,1,4,0,4
"Vin Baker","NYK",54,1321,66,151,47,19,19,6,22,4,15
"Robert Horry","SAS",81,1288,101,225,78,23,42,14,22,7,16
"Reggie Evans","SEA",75,1286,33,75,24,9,11,6,7,1,8
"Jacque Vaughn","ATL",71,1265,195,431,154,41,64,23,67,17,24
"Nick Van Exel","GSW",39,1257,206,458,160,46,94,24,42,8,38
"Malik Rose","SAS",67,1254,69,154,53,16,33,10,10,8,8
"Charlie Ward","SAS",71,1253,215,462,183,32,67,37,79,12,20
"Dan Gadzuric","MIL",75,1252,28,62,22,6,9,7,6,0,6
"Kareem Rush","LAL",72,1248,59,129,48,11,12,9,27,4,7
"Ira Newble","CLE",64,1245,72,153,63,9,24,14,25,4,5
"Mark Madsen","MIN",72,1243,28,61,23,5,6,3,14,1,4
"Michael Curry","TOR",70,1223,53,122,37,16,14,8,15,8,8
"Chris Crawford","ATL",56,1209,45,103,32,13,13,5,14,6,7
"Andrew DeClercq","ORL",71,1209,44,104,28,16,12,4,12,2,14
"Milt Palacio","TOR",59,1207,184,423,129,55,44,16,69,31,24
"Rod Strickland","TOR",61,1202,244,531,201,43,80,31,90,8,35
"Calvin Booth","SEA",71,1198,28,69,15,13,6,2,7,5,8
"Bobby Jackson","SAC",50,1189,105,228,87,18,39,11,37,5,13
"Eddie House","LAC",60,1181,148,311,133,15,68,28,37,4,11
"Sasha Pavlovic","UTA",79,1136,60,123,57,3,22,5,30,1,2
"Keyon Dooling","LAC",58,1132,130,289,101,29,54,12,35,5,24
"Matt Harpring","UTA",31,1131,63,139,50,13,15,4,31,4,9
"Luke Ridnour","SEA",69,1113,163,382,107,56,56,15,36,22,34
"Horace Grant","LAL",55,1110,71,155,58,13,15,11,32,3,10
"Jon Barry","DEN",57,1090,147,315,126,21,74,14,38,0,21
"Austin Croshere","IND",77,1043,52,119,37,15,15,6,16,7,8
"Corie Blount","TOR",62,1043,55,124,41,14,20,2,19,1,13
"Doug Overton","LAC",61,1036,138,299,115,23,39,21,55,1,22
"Wesley Person","ATL",58,1035,66,143,55,11,22,11,22,5,6
"Marquis Daniels","DAL",56,1034,116,254,94,22,37,14,43,7,15
"Brevin Knight","MIL",56,1033,204,436,176,28,104,18,54,4,24
"Chris Andersen","DEN",71,1029,35,72,33,2,17,4,12,0,2
"Michael Doleac","DEN",72,1025,44,97,35,9,15,10,10,0,9
"Eddie Robinson","CHI",51,1023,58,122,52,6,22,13,17,1,5
"Gary Trent","MIN",68,1022,49,110,37,12,17,5,15,3,9
"Jerome James","SEA",65,992,32,85,11,21,6,1,4,4,17
"Rodney White","DEN",72,987,60,130,50,10,23,5,22,1,9
"Christian Laettner","WAS",48,983,89,197,70,19,37,11,22,5,14
"Darius Songaila","SAC",73,974,48,113,31,17,10,1,20,6,11
"Ervin Johnson","MIN",66,970,24,55,17,7,6,0,11,1,6
"Kedrick Brown","CLE",55,969,64,137,55,9,25,14,16,2,7
"Predrag Drobnjak","LAC",61,952,39,88,29,10,14,2,13,0,10
"Robert Traylor","NOH",71,939,43,104,25,18,8,5,12,3,15
"Bryon Russell","LAL",72,935,71,155,58,13,21,13,24,3,10
"Antonio McDyess","PHX",42,930,36,82,26,10,13,5,8,4,6
"David West","NOH",71,929,60,135,45,15,21,4,20,3,12
"Michael Olowokandi","MIN",43,925,24,56,16,8,2,2,12,1,7
"Steven Smith","NOH",71,922,56,122,46,10,21,8,17,1,9
"Brian Scalabrine","NJN",69,917,65,143,52,13,24,3,25,4,9
"Kenny Anderson","IND",44,910,125,277,98,27,46,18,34,10,17
"Ronald Dupree","CHI",47,902,55,128,37,18,17,7,13,1,17
"Elden Campbell","DET",65,899,45,95,40,5,21,7,12,1,4
"Francisco Elson","DEN",62,876,32,68,28,4,7,7,14,2,2
"Clar. Weatherspoon","HOU",52,872,30,70,20,10,13,3,4,1,9
"Othella Harrington","NYK",56,871,29,65,22,7,5,6,11,3,4
"Jahidi White","PHX",62,868,7,15,6,1,4,0,2,0,1
"Kyle Korver","PHI",74,862,40,84,36,4,20,10,6,2,2
"Rick Fox","LAL",38,846,98,203,91,7,49,18,24,3,4
"Derrick Coleman","PHI",34,846,46,101,37,9,17,10,10,3,6
"Moochie Norris","NYK",66,844,121,269,94,27,33,20,41,10,17
"Chris Webber","SAC",23,833,105,236,79,26,42,9,28,10,16
"Tom Gugliotta","UTA",55,818,63,140,49,14,22,8,19,3,11
"Steven Hunter","ORL",59,790,12,29,7,5,2,2,3,0,5
"Donnell Harvey","PHX",60,789,21,43,20,1,14,1,5,0,1
"Tyson Chandler","CHI",35,787,23,49,20,3,12,2,6,0,3
"Tony Massenburg","SAC",59,783,29,63,24,5,10,3,11,2,3
"Lee Nailon","CLE",57,779,38,81,33,5,23,6,4,2,3
"Jerry Stackhouse","WAS",26,775,103,237,72,31,47,12,13,5,26
"Mo Williams","UTA",57,773,76,165,63,13,36,4,23,6,7
"Willie Green","PHI",53,767,53,112,47,6,19,11,17,0,6
"Lonny Baxter","WAS",62,764,20,44,16,4,7,1,8,3,1
"Shawn Bradley","DAL",66,763,20,43,17,3,8,2,7,0,3
"Travis Best","DAL",61,762,112,238,98,14,39,13,46,3,11
"Shammond Williams","NOH",53,760,116,251,97,19,43,19,35,3,16
"Mickael Pietrus","GSW",53,752,27,64,17,10,11,2,4,3,7
"Marcus Fizer","CHI",46,741,43,99,30,13,12,3,15,5,8
"Linton Johnson","CHI",41,732,27,59,22,5,8,4,10,1,4
"Jamal Mashburn","NOH",19,730,47,114,27,20,11,7,9,8,12
"Michael Ruffin","UTA",41,729,41,86,37,4,12,3,22,2,2
"DeSagana Diop","CLE",56,722,34,70,32,2,13,11,8,1,1
"Matt Barnes","LAC",38,720,48,100,44,4,20,5,19,1,3
"Eduardo Najera","DAL",58,720,25,54,21,4,13,2,6,1,3
"Luke Walton","LAL",72,718,113,250,89,24,59,13,17,5,19
"Frank Williams","NYK",56,713,121,268,95,26,33,15,47,8,18
"Dajuan Wagner","CLE",44,710,51,107,46,5,14,10,22,1,4
"Daniel Santiago","MIL",54,709,24,54,18,6,9,4,5,0,6
"Eric Piatkowski","HOU",49,702,26,62,16,10,4,4,8,4,6
"Greg Buckner","PHI",53,697,45,99,36,9,18,5,13,2,7
"Scot Pollard","IND",61,679,10,23,7,3,2,0,5,0,3
"Rasual Butler","MIA",45,675,23,54,15,8,9,3,3,3,5
"Qyntel Woods","POR",62,665,46,98,40,6,15,11,14,1,5
"Jason Hart","SAS",53,663,81,184,59,22,24,8,27,7,15
"Zaza Pachulia","ORL",59,659,13,28,11,2,6,1,4,1,1
"Lindsey Hunter","DET",33,653,85,182,73,12,31,23,19,3,9
"Avery Johnson","GSW",46,637,111,245,88,23,35,12,41,8,15
"Amal McCaskill","PHI",59,634,20,47,13,7,7,3,3,3,4
"Wally Szczerbiak","MIN",28,624,33,74,25,8,6,6,13,2,6
"Danny Fortson","DAL",56,620,9,21,6,3,4,0,2,1,2
"Devin Brown","SAS",58,619,33,71,28,5,12,5,11,1,4
"Malik Allen","MIA",45,616,16,39,9,7,7,1,1,0,7
"Troy Murphy","GSW",28,612,20,41,19,1,12,1,6,0,1
"Marc Jackson","PHI",22,597,18,41,13,5,9,2,2,2,3
"Sean Rooks","ORL",55,588,29,63,24,5,10,8,6,3,2
"Mark Jackson","HOU",42,579,119,277,80,39,33,11,36,16,23
"Ansu Sesay","SEA",57,575,19,47,10,9,5,3,2,6,3
"Adonal Foyle","GSW",44,575,17,39,12,5,8,1,3,3,2
"Zarko Cabarkapa","PHX",49,575,40,84,36,4,21,6,9,2,2
"Erick Strickland","MIL",43,573,90,195,75,15,33,16,26,3,12
"Mitchell Butler","WAS",41,554,32,74,22,10,12,2,8,2,8
"Scott Padgett","HOU",58,549,23,55,14,9,7,4,3,3,6
"Jason Collier","ATL",20,546,17,39,12,5,7,0,5,1,4
"Scott Williams","DAL",43,535,17,35,16,1,10,4,2,0,1
"Jake Tsakalidis","MEM",40,532,18,41,13,5,8,2,3,1,4
"Lamond Murray","TOR",33,521,28,60,24,4,9,5,10,1,3
"Ron Mercer","SAS",39,519,22,46,20,2,7,6,7,0,2
"Tony Delk","DAL",33,515,28,59,25,3,9,8,8,2,1
"Travis Hansen","ATL",41,510,19,43,14,5,4,3,7,2,3
"Melvin Ely","LAC",42,508,22,50,16,6,5,4,7,0,6
"Bostjan Nachbar","HOU",45,507,30,73,17,13,6,4,7,2,11
"Troy Hudson","MIN",29,505,70,147,63,7,20,18,25,5,2
"Oliver Miller","MIN",48,505,36,76,32,4,17,4,11,0,4
"Loren Woods","MIA",38,502,10,25,5,5,2,1,2,1,4
"Michael Sweetney","NYK",42,497,14,31,11,3,6,1,4,0,3
"Jannero Pargo","CHI",31,477,70,155,55,15,28,5,22,5,10
"Darvin Ham","DET",54,471,16,36,12,4,1,5,6,2,2
"Zendon Hamilton","PHI",45,471,13,28,11,2,2,4,5,1,1
"Zoran Planinic","NJN",49,467,68,149,55,13,27,6,22,5,8
"Richie Frahm","SEA",54,459,24,57,15,9,7,1,7,2,7
"Vladimir Stepania","POR",42,454,23,49,20,3,7,3,10,1,2
"J.R. Bremer","GSW",36,438,51,109,44,7,18,7,19,5,2
"Brian Cook","LAL",35,438,20,43,17,3,5,4,8,1,2
"Brandon Armstrong","NJN",56,426,14,34,8,6,4,0,4,2,4
"Jason Kapono","CLE",41,423,14,29,13,1,5,2,6,0,1
"Samaki Walker","MIA",33,416,6,14,4,2,3,0,1,2,0
"Jerome Moiso","TOR",34,415,8,18,6,2,3,1,2,2,0
"Scottie Pippen","CHI",23,411,50,110,40,10,21,9,10,1,9
"Rick Brunson","CHI",40,407,82,174,72,10,25,9,38,3,7
"Brandon Hunter","BOS",36,405,19,42,15,4,10,1,4,1,3
"Mikki Moore","UTA",32,395,19,41,16,3,4,1,11,0,3
"Ryan Bowen","DEN",52,389,18,39,15,3,5,4,6,0,3
"Keith McLeod","MIN",33,385,59,124,53,6,20,12,21,3,3
"Jumaine Jones","BOS",42,371,14,33,9,5,6,3,0,1,4
"Mamadou N'diaye","ATL",28,371,0,0,0,0,0,0,0,0,0
"Kevin Willis","SAS",48,370,11,24,9,2,5,1,3,0,2
"John Wallace","MIA",36,365,14,31,11,3,5,2,4,1,2
"Reece Gaines","ORL",38,354,40,89,31,9,7,6,18,2,7
"Joel Przybilla","ATL",17,345,7,18,3,4,1,1,1,1,3
"Gerald Wallace","SAC",37,336,19,41,16,3,5,2,9,2,1
"Raef LaFrentz","BOS",17,330,24,51,21,3,10,5,6,1,2
"Roger Mason Jr.","TOR",26,324,26,58,20,6,2,4,14,3,3
"Nikoloz Tskitishvili","DEN",39,306,10,23,7,3,2,0,5,0,3
"Britton Johnsen","ORL",20,292,12,28,8,4,3,1,4,1,3
"Dan Dickau","POR",43,291,38,79,35,3,14,3,18,1,2
"DerMarr Johnson","NYK",21,283,11,23,10,1,7,2,1,0,1
"Zeljko Rebraca","ATL",24,270,6,15,3,3,2,0,1,1,2
"Jonathan Bender","IND",21,269,9,20,7,2,3,1,3,0,2
"Marcus Haislip","MIL",31,262,4,10,2,2,0,0,2,0,2
"Glen Rice","LAC",18,260,24,53,19,5,12,4,3,0,5
"Curtis Borchardt","UTA",16,257,15,31,14,1,3,0,11,0,1
"Robert Archibald","TOR",32,252,13,29,10,3,7,1,2,1,2
"Tremaine Fowlkes","DET",36,251,14,29,13,1,6,1,6,0,1
"Maciej Lampe","PHX",21,225,9,21,6,3,3,1,2,2,1
"Alonzo Mourning","NJN",12,216,8,17,7,1,2,1,4,0,1
"Robert Pack","NJN",26,215,27,56,25,2,10,7,8,1,1
"Chris Jefferies","CHI",21,198,7,14,7,0,0,1,6,0,0
"Chris Whitney","WAS",16,183,14,28,14,0,8,0,6,0,0
"Theron Smith","MEM",20,179,7,16,5,2,2,2,1,0,2
"Darrick Martin","MIN",16,174,23,50,19,4,3,6,10,1,3
"Ben Handlogten","UTA",17,171,6,13,5,1,1,1,3,0,1
"Jabari Smith","SAC",31,170,11,24,9,2,5,2,2,1,1
"Bimbo Coles","MIA",22,168,15,33,12,3,2,0,10,2,1
"Jamison Brewer","IND",13,162,17,39,12,5,6,2,4,3,2
"Darko Milicic","DET",34,160,7,16,5,2,5,0,0,1,1
"Tamar Slay","NJN",22,159,14,30,12,2,2,3,7,1,1
"Dahntay Jones","MEM",20,154,12,25,11,1,7,1,3,1,0
"Eddie Gill","POR",22,153,16,34,14,2,9,4,1,2,0
"Torraye Braggs","WAS",15,150,7,15,6,1,4,1,1,1,0
"Michael Stewart","BOS",25,148,0,0,0,0,0,0,0,0,0
"Mike Wilks","HOU",26,140,17,43,8,9,4,0,4,2,7
"Omar Cook","POR",17,138,24,53,19,5,9,2,8,4,1
