"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Brodric Thomas","CLE",32,399,30,70,20,10,14,3,3,4,6
"Zeke Nnaji","DEN",42,397,10,23,7,3,5,2,0,0,3
"Amir Coffey","LAC",44,394,22,56,10,12,5,3,2,7,5
"Freddie Gillespie","TOR",20,392,9,18,9,0,5,2,2,0,0
"E'Twaun Moore","PHX",27,389,40,93,27,13,20,4,3,2,11
"Isaiah Joe","PHI",41,383,20,46,14,6,9,3,2,0,6
"Glenn Robinson III","SAC",23,369,20,50,10,10,8,2,0,1,9
"Nico Mannion","GSW",30,364,70,168,42,28,27,8,7,4,24
"Trey Lyles","SAS",23,358,14,31,11,3,7,2,2,1,2
"Abdel Nader","PHX",24,355,19,44,13,6,9,1,3,4,2
"Harry Giles III","POR",38,348,29,73,14,15,9,1,4,5,10
"Luke Kornet","BOS",31,347,24,60,12,12,7,3,2,3,9
"Jahlil Okafor","DET",27,347,13,30,9,4,7,2,0,1,3
"Chandler Hutchison","WAS",25,346,17,42,9,8,6,3,0,1,7
"Josh Hall","OKC",21,336,28,68,16,12,13,2,1,3,9
"Mason Jones","PHI",32,334,42,101,25,17,21,3,1,4,13
"Shaquille Harrison","DEN",34,332,25,66,9,16,3,4,2,6,10
"Matt Thomas","UTA",45,327,19,47,10,9,8,2,0,6,3
"Kelan Martin","IND",35,322,17,40,11,6,3,6,2,1,5
"Frank Ntilikina","NYK",33,322,19,48,9,10,6,0,3,1,9
"Jaylen Hoard","OKC",19,320,24,52,20,4,13,5,2,0,4
"JaKarr Sampson","IND",29,316,4,9,3,1,2,1,0,0,1
"Justin James","SAC",36,310,22,51,15,7,6,6,3,2,5
"Luka Samanic","SAS",33,308,15,32,13,2,10,3,0,0,2
"Jerome Robinson","WAS",17,305,25,59,16,9,7,7,2,2,7
"Trent Forrest","UTA",30,302,45,119,16,29,7,9,0,9,20
"Ed Davis","MIN",23,299,21,53,10,11,5,1,4,1,10
"Paul Watson","TOR",27,297,17,44,7,10,3,3,1,3,7
"Romeo Langford","BOS",18,283,13,29,10,3,4,5,1,0,3
"Vlatko Cancar","DEN",41,281,14,34,8,6,6,2,0,1,5
"Mfiondu Kabengele","CLE",39,280,17,41,10,7,6,3,1,2,5
"Nathan Knight","ATL",33,279,8,21,3,5,2,1,0,1,4
"Carsen Edwards","BOS",31,276,14,37,5,9,3,1,1,5,4
"Jordan Nwora","MIL",30,274,7,15,6,1,6,0,0,1,0
"Boban Marjanovic","DAL",33,271,10,21,9,1,5,2,2,0,1
"Thomas Bryant","WAS",10,271,15,35,10,5,5,4,1,1,4
"Skylar Mays","ATL",33,269,30,72,18,12,15,1,2,4,8
"Tre Jones","SAS",37,269,39,89,28,11,21,2,5,2,9
"Jaren Jackson Jr.","MEM",11,258,12,30,6,6,4,2,0,3,3
"Alfonzo McKinnie","LAL",39,258,6,15,3,3,2,0,1,1,2
"Ignas Brazdeikis","ORL",13,249,17,38,13,4,11,2,0,0,4
"Justin Patton","HOU",13,247,14,36,6,8,5,0,1,3,5
"Keita Bates-Diop","SAS",30,245,12,27,9,3,7,2,0,1,2
"Wenyen Gabriel","NOP",21,241,11,28,5,6,3,1,1,5,1
"Tremont Waters","BOS",26,238,62,144,42,20,29,8,5,11,9
"Mike James","BKN",13,236,54,139,23,31,17,5,1,9,22
"Kyle Guy","SAC",31,235,32,74,22,10,12,6,4,2,8
"Sam Merrill","MIL",30,233,21,52,11,10,5,3,3,4,6
"Chris Chiozza","BKN",22,232,65,151,44,21,32,9,3,5,16
"Bruno Fernando","ATL",33,226,10,23,7,3,2,3,2,0,3
"Matthew Dellavedova","CLE",13,224,58,140,34,24,22,11,1,7,17
"Anthony Gill","WAS",26,218,11,25,8,3,4,2,2,2,1
"Sindarius Thornwell","ORL",21,217,21,51,12,9,8,2,2,2,7
"Markelle Fultz","ORL",8,215,43,103,26,17,11,12,3,1,16
"Gabriel Deck","OKC",10,212,24,60,12,12,8,3,1,2,10
"Reggie Perry","BKN",26,211,14,32,10,4,7,1,2,0,4
"Dewayne Dedmon","MIA",16,210,12,32,4,8,2,1,1,1,7
"Markus Howard","DEN",37,205,18,42,12,6,6,3,3,2,4
"Darius Miller","OKC",18,197,21,51,12,9,9,2,1,2,7
"Jordan Bone","ORL",14,196,18,44,10,8,5,4,1,3,5
"Rodney McGruder","DET",16,194,16,38,10,6,5,3,2,2,4
"CJ Elleby","POR",30,192,10,24,6,4,5,1,0,0,4
"Alize Johnson","BKN",18,189,14,35,7,7,4,3,0,2,5
"Killian Tillie","MEM",18,182,8,19,5,3,1,4,0,1,2
"Donta Hall","ORL",13,179,11,29,4,7,1,2,1,0,7
"Paul Reed","PHI",26,177,12,29,7,5,6,0,1,1,4
"Jalen Harris","TOR",13,172,17,44,7,10,4,2,1,1,9
"Jabari Parker","BOS",13,166,11,26,7,4,4,3,0,1,3
"Daniel Oturu","LAC",30,161,10,23,7,3,5,1,1,0,3
"Bol Bol","DEN",32,160,7,17,4,3,1,1,2,0,3
"Sean McDermott","MEM",18,158,4,10,2,2,2,0,0,1,1
"Quinn Cook","CLE",23,157,18,44,10,8,9,0,1,2,6
"Jalen Smith","PHX",27,156,4,10,2,2,0,1,1,1,1
"Khyri Thomas","HOU",5,153,25,63,12,13,9,2,1,0,13
"Charlie Brown Jr.","OKC",9,152,9,20,7,2,5,1,1,0,2
"Ersan Ilyasova","UTA",17,148,4,10,2,2,1,0,1,0,2
"Juwan Morgan","UTA",29,147,9,23,4,5,4,0,0,3,2
"Mamadi Diakite","MIL",14,141,8,20,4,4,2,0,2,1,3
"Jarrell Brantley","UTA",28,138,15,41,4,11,3,0,1,2,9
"Yogi Ferrell","LAC",10,137,22,52,14,8,9,3,2,5,3
"Tacko Fall","BOS",18,136,3,9,0,3,0,0,0,1,2
"Deividas Sirvydis","DET",20,133,5,14,1,4,1,0,0,1,3
"Rodions Kurucs","MIL",21,125,10,25,5,5,5,0,0,1,4
"Dakota Mathias","PHI",8,123,13,29,10,3,4,4,2,0,3
"Quinndary Weatherspoon","SAS",20,121,8,16,8,0,5,3,0,0,0
"T.J. Warren","IND",4,117,5,13,2,3,1,1,0,2,1
"Dante Exum","CLE",6,116,13,26,13,0,9,3,1,0,0
"Vernon Carey Jr.","CHA",19,115,2,4,2,0,2,0,0,0,0
"Rondae Hollis-Jefferson","POR",11,107,13,32,7,6,4,3,0,2,4
"Robert Franks","ORL",7,101,5,12,3,2,2,1,0,0,2
"Anthony Tolliver","PHI",11,99,2,5,1,1,1,0,0,0,1
"Cassius Winston","WAS",22,98,12,26,10,2,4,4,2,0,2
"Devontae Cacok","LAL",20,98,1,2,1,0,1,0,0,0,0
"Jahmi'us Ramsey","SAC",13,94,6,15,3,3,3,0,0,0,3
"Nate Hinton","DAL",21,93,8,19,5,3,4,0,1,1,2
"Cassius Stanley","IND",24,93,1,3,0,1,0,0,0,1,0
"Chris Silva","SAC",15,92,6,14,4,2,2,1,1,0,2
"Karim Mane","ORL",10,88,4,10,2,2,2,0,0,1,1
"Justin Robinson","OKC",9,88,9,22,5,4,4,1,0,1,3
"Cameron Oliver","HOU",4,87,5,13,2,3,1,1,0,1,2
"Louis King","SAC",6,85,9,22,5,4,4,0,1,1,3
"Jay Scrubb","LAC",4,84,1,2,1,0,0,0,1,0,0
"Alen Smailagic","GSW",15,84,4,9,3,1,2,1,0,0,1
"Cristiano Felicio","CHI",18,84,9,18,9,0,6,2,1,0,0
"Norvel Pelle","NYK",13,83,2,4,2,0,1,1,0,0,0
"Jordan Bell","GSW",6,82,7,17,4,3,3,0,1,1,2
"Jared Dudley","LAL",12,81,5,13,2,3,2,0,0,1,2
"Frank Mason","ORL",4,79,12,25,11,1,6,1,4,0,1
"Thon Maker","CLE",8,76,4,9,3,1,3,0,0,1,0
"Jeremiah Martin","CLE",9,75,4,10,2,2,2,0,0,1,1
"Keljin Blevins","POR",17,75,4,10,2,2,2,0,0,1,1
"Devin Cannady","ORL",8,74,1,3,0,1,0,0,0,0,1
"Tyler Bey","DAL",18,71,3,8,1,2,0,1,0,1,1
"Rayjon Tucker","PHI",14,68,6,14,4,2,2,2,0,0,2
"Spencer Dinwiddie","BKN",3,64,9,24,3,6,2,1,0,1,5
"Elijah Hughes","UTA",18,64,6,15,3,3,2,1,0,2,1
"Andre Roberson","BKN",5,63,4,9,3,1,3,0,0,0,1
"Nick Richards","CHA",18,63,2,4,2,0,1,0,1,0,0
"Tim Frazier","MEM",5,62,16,39,9,7,6,2,1,1,6
"Axel Toupane","MIL",8,61,4,10,2,2,1,0,1,1,1
"Udoka Azubuike","UTA",15,57,0,0,0,0,0,0,0,0,0
"Kostas Antetokounmpo","LAL",15,56,1,3,0,1,0,0,0,0,1
